datenquelle|standdatum|offertnummerintern|typ|auspraegung|vertriebspersonid
6050|20170128|00105160060|9| |1315140
6050|20170128|00105148565|12|1|1315144
6050|20170128|00105148565|11|1|1315144
6050|20170128|00105148565|9| |1315144
6050|20170128|00105160075|12|1|1315157
6050|20170128|00105160075|11|1|1315157
6050|20170128|00105160075|9| |1315157
6050|20170128|00105160073|12|1|1315155
6050|20170128|00105160073|11|1|1315155
6050|20170128|00105160073|9| |1315155
6050|20170128|00105160083|12|1|1315166
6050|20170128|00105160083|11|1|1315166
6050|20170128|00105160083|9| |1315166
6050|20170128|00105160085|12|1|1315168
6050|20170128|00105160085|11|1|1315168
6050|20170128|00105160085|9| |1315168
6050|20170128|00105158461|12|1|1313401
6050|20170128|00105158461|11|1|1313401
6050|20170128|00105158461|9| |1313401
6050|20170128|00105160094|12|1|1315177
6050|20170128|00105160094|9| |1315177
6050|20170128|00105160094|11|1|1315177
6050|20170128|00105160106|12|1|1315189
6050|20170128|00105160106|11|1|1315189
6050|20170128|00105160106|9| |1315189
6050|20170128|00105160109|12|1|1315192
6050|20170128|00105160109|11|1|1315192
6050|20170128|00105160109|9| |1315192
6050|20170128|00105143792|9| |1315197
6050|20170128|00105143792|12|1|1315197
6050|20170128|00105143792|11|1|1315197
6050|20170128|00105160114|12|1|1315199
6050|20170128|00105160114|11|1|1315199
6050|20170128|00105160114|9| |1315199
6050|20170128|00105150594|12|1|1315214
6050|20170128|00105150594|9| |1315214
6050|20170128|00105150594|11|1|1315214
6050|20170128|00105160128|12|1|1315215
6050|20170128|00105160128|11|1|1315215
6050|20170128|00105160128|9| |1315215
6050|20170128|00105160134|12|1|1315221
6050|20170128|00105160134|11|1|1315221
6050|20170128|00105160134|9| |1315221
6050|20170128|00105160132|12|1|1315219
6050|20170128|00105160132|11|1|1315219
6050|20170128|00105160132|9| |1315219
6050|20170128|00105119334|12|1|1315234
6050|20170128|00105119334|11|1|1315234
6050|20170128|00105119334|9| |1315234
6050|20170128|00105160145|12|1|1315235
6050|20170128|00105160145|11|1|1315235
6050|20170128|00105160145|9| |1315235
6050|20170128|00105160148|12|1|1315238
6050|20170128|00105160148|9| |1315238
6050|20170128|00105160148|11|1|1315238
6050|20170128|00105160161|12|1|1315251
6050|20170128|00105160161|11|1|1315251
6050|20170128|00105160161|9| |1315251
6050|20170128|00105160160|12|1|1315250
6050|20170128|00105160160|11|1|1315250
6050|20170128|00105160160|9| |1315250
6050|20170128|00105160168|12|1|1315259
6050|20170128|00105160168|11|1|1315259
6050|20170128|00105160168|9| |1315259
6050|20170128|00105160176|12|1|1315267
6050|20170128|00105160176|9| |1315267
6050|20170128|00105160176|11|1|1315267
6050|20170128|00105160182|12|1|1315274
6050|20170128|00105160182|9| |1315274
6050|20170128|00105160182|11|1|1315274
6050|20170128|00105160186|12|1|1315278
6050|20170128|00105160186|11|1|1315278
6050|20170128|00105160186|9| |1315278
6050|20170128|00105160193|12|1|1315285
6050|20170128|00105160193|11|1|1315286
6050|20170128|00105160193|9| |1315285
6050|20170128|00105160203|12|1|1315297
6050|20170128|00105160203|11|1|1315297
6050|20170128|00105160203|9| |1315297
6050|20170128|00105160215|12|1|1315310
6050|20170128|00105160215|11|1|1315310
6050|20170128|00105160215|9| |1315310
6050|20170128|00105160216|12|1|1315311
6050|20170128|00105160216|9| |1315311
6050|20170128|00105160216|11|1|1315311
6050|20170128|00105160221|12|1|1315316
6050|20170128|00105160221|9| |1315316
6050|20170128|00105160221|11|1|1315316
6050|20170128|00105160223|12|1|1315318
6050|20170128|00105160223|11|1|1315318
6050|20170128|00105160223|9| |1315318
6050|20170128|00105160233|12|1|1315328
6050|20170128|00105160233|11|1|1315328
6050|20170128|00105160233|9| |1315328
6050|20170128|00105160235|12|1|1315330
6050|20170128|00105160235|11|1|1315330
6050|20170128|00105160235|9| |1315330
6050|20170128|00105160243|12|1|1315338
6050|20170128|00105160243|11|1|1315338
6050|20170128|00105160243|9| |1315338
6050|20170128|00105160245|12|1|1315340
6050|20170128|00105160245|9| |1315340
6050|20170128|00105160245|11|1|1315340
6050|20170128|00105160250|12|1|1315346
6050|20170128|00105160250|11|1|1315346
6050|20170128|00105160250|9| |1315346
6050|20170128|00105160252|12|1|1315348
6050|20170128|00105160252|11|1|1315348
6050|20170128|00105160252|9| |1315348
6050|20170128|00105160261|12|1|1315359
6050|20170128|00105160261|11|1|1315359
6050|20170128|00105160261|9| |1315359
6050|20170128|00105158501|12|1|1313450
6050|20170128|00105158501|11|1|1313450
6050|20170128|00105158501|9| |1313450
6050|20170128|00105158518|12|1|1313467
6050|20170128|00105158518|11|1|1313467
6050|20170128|00105158518|9| |1313467
6050|20170128|00105158524|12|1|1313473
6050|20170128|00105158524|9| |1313473
6050|20170128|00105158524|11|1|1313473
6050|20170128|00105158531|12|1|1313481
6050|20170128|00105158531|11|1|1313481
6050|20170128|00105158531|9| |1313481
6050|20170128|00105158535|12|1|1313485
6050|20170128|00105158535|11|1|1313485
6050|20170128|00105158535|9| |1313485
6050|20170128|00105158542|12|1|1313493
6050|20170128|00105158542|9| |1313493
6050|20170128|00105158542|11|1|1313493
6050|20170128|00105158544|12|1|1313495
6050|20170128|00105158544|11|1|1313495
6050|20170128|00105158544|10|1|1313495
6050|20170128|00105158544|9| |1313495
6050|20170128|00105158554|12|1|1313507
6050|20170128|00105158554|9| |1313507
6050|20170128|00105158554|11|1|1313507
6050|20170128|00105158462|9| |1313511
6050|20170128|00105158462|12|1|1313503
6050|20170128|00105158462|12|2|1313504
6050|20170128|00105158462|11|1|1313504
6050|20170128|00105158555|12|1|1313508
6050|20170128|00105158555|11|1|1313508
6050|20170128|00105158555|9| |1313508
6050|20170128|00105158570|12|1|1313526
6050|20170128|00105158570|9| |1313526
6050|20170128|00105158570|11|1|1313526
6050|20170128|00105158582|12|1|1313542
6050|20170128|00105158582|9| |1313542
6050|20170128|00105158582|11|1|1313542
6050|20170128|00105158586|12|1|1313546
6050|20170128|00105158586|11|1|1313546
6050|20170128|00105158586|9| |1313546
6050|20170128|00105158590|12|1|1313553
6050|20170128|00105158590|11|1|1313553
6050|20170128|00105158590|9| |1313553
6050|20170128|00105158595|12|1|1313558
6050|20170128|00105158595|9| |1313558
6050|20170128|00105158595|11|1|1313558
6050|20170128|00105158593|12|1|1313556
6050|20170128|00105158593|11|1|1313556
6050|20170128|00105158593|9| |1313556
6050|20170128|00105158603|12|1|1313569
6050|20170128|00105158603|11|1|1313569
6050|20170128|00105158603|9| |1313569
6050|20170128|00105158612|9| |1313578
6050|20170128|00105158612|12|1|1313578
6050|20170128|00105158612|12|2|1313579
6050|20170128|00105158612|11|2|1313579
6050|20170128|00105158612|11|1|1313578
6050|20170128|00105158612|10|1|1313578
6050|20170128|00105158612|10|2|1313579
6050|20170128|00105158615|12|1|1313582
6050|20170128|00105158615|11|1|1313582
6050|20170128|00105158615|9| |1313582
6050|20170128|00105158621|12|1|1313588
6050|20170128|00105158621|11|1|1313588
6050|20170128|00105158621|9| |1313588
6050|20170128|00105158625|12|1|1313592
6050|20170128|00105158625|11|1|1313592
6050|20170128|00105158625|9| |1313592
6050|20170128|00105158629|12|1|1313597
6050|20170128|00105158629|11|1|1313597
6050|20170128|00105158629|9| |1313597
6050|20170128|00105158632|12|1|1313600
6050|20170128|00105158632|11|1|1313600
6050|20170128|00105158632|9| |1313600
6050|20170128|00105158640|12|1|1313608
6050|20170128|00105158640|9| |1313608
6050|20170128|00105158640|11|1|1313608
6050|20170128|00105158648|12|1|1313616
6050|20170128|00105158648|9| |1313616
6050|20170128|00105158648|11|1|1313616
6050|20170128|00105158657|12|1|1313625
6050|20170128|00105158657|9| |1313625
6050|20170128|00105158657|11|1|1313625
6050|20170128|00105158538|12|1|1313631
6050|20170128|00105158538|11|1|1313631
6050|20170128|00105158538|9| |1313631
6050|20170128|00105158642|12|1|1313610
6050|20170128|00105158642|11|1|1313610
6050|20170128|00105158642|9| |1313610
6050|20170128|00105158670|12|1|1313640
6050|20170128|00105158670|9| |1313640
6050|20170128|00105158670|11|1|1313640
6050|20170128|00105158669|12|1|1313639
6050|20170128|00105158669|11|1|1313639
6050|20170128|00105158669|9| |1313639
6050|20170128|00105158679|12|1|1313649
6050|20170128|00105158679|9| |1313649
6050|20170128|00105158679|11|1|1313649
6050|20170128|00105158685|12|1|1313655
6050|20170128|00105158685|9| |1313655
6050|20170128|00105158685|11|1|1313655
6050|20170128|00105158692|12|1|1313662
6050|20170128|00105158692|11|1|1313662
6050|20170128|00105158692|9| |1313662
6050|20170128|00105158694|12|1|1313664
6050|20170128|00105158694|9| |1313664
6050|20170128|00105158694|11|1|1313664
6050|20170128|00105158701|12|1|1313671
6050|20170128|00105158701|11|1|1313671
6050|20170128|00105158701|9| |1313671
6050|20170128|00105158703|12|1|1313673
6050|20170128|00105158703|11|1|1313673
6050|20170128|00105158703|9| |1313673
6050|20170128|00105158711|12|1|1313681
6050|20170128|00105158711|9| |1313681
6050|20170128|00105158711|11|1|1313681
6050|20170128|00105158716|12|1|1313686
6050|20170128|00105158716|11|1|1313686
6050|20170128|00105158716|9| |1313686
6050|20170128|00105158726|12|1|1313697
6050|20170128|00105158726|11|1|1313697
6050|20170128|00105158726|9| |1313697
6050|20170128|00105158727|12|1|1313698
6050|20170128|00105158727|9| |1313698
6050|20170128|00105158727|11|1|1313698
6050|20170128|00105158733|12|1|1313704
6050|20170128|00105158733|11|1|1313704
6050|20170128|00105158733|9| |1313704
6050|20170128|00105158737|12|1|1313708
6050|20170128|00105158737|9| |1313708
6050|20170128|00105158737|11|1|1313708
6050|20170128|00105158744|12|1|1313716
6050|20170128|00105158744|11|1|1313716
6050|20170128|00105158744|9| |1313716
6050|20170128|00105158743|12|1|1313714
6050|20170128|00105158743|12|2|1313715
6050|20170128|00105158743|11|1|1313715
6050|20170128|00105158743|9| |1313715
6050|20170128|00105158752|12|1|1313724
6050|20170128|00105158752|11|1|1313724
6050|20170128|00105158752|9| |1313724
6050|20170128|00105158754|12|1|1313726
6050|20170128|00105158754|11|1|1313726
6050|20170128|00105158754|9| |1313726
6050|20170128|00105158763|12|1|1313735
6050|20170128|00105158763|9| |1313735
6050|20170128|00105158763|11|1|1313735
6050|20170128|00105158766|12|1|1313738
6050|20170128|00105158766|11|1|1313738
6050|20170128|00105158766|9| |1313738
6050|20170128|00105158773|12|1|1313745
6050|20170128|00105158773|9| |1313745
6050|20170128|00105158773|11|1|1313745
6050|20170128|00105158775|12|1|1313747
6050|20170128|00105158775|11|1|1313747
6050|20170128|00105158775|9| |1313747
6050|20170128|00105158791|12|1|1313763
6050|20170128|00105158791|11|1|1313763
6050|20170128|00105158791|9| |1313763
6050|20170128|00105158793|12|1|1313765
6050|20170128|00105158793|9| |1313765
6050|20170128|00105158793|11|1|1313765
6050|20170128|00105158806|12|1|1313778
6050|20170128|00105158806|9| |1313778
6050|20170128|00105158806|11|1|1313778
6050|20170128|00105158811|12|1|1313783
6050|20170128|00105158811|11|1|1313783
6050|20170128|00105158811|9| |1313783
6050|20170128|00105158820|12|1|1313792
6050|20170128|00105158820|9| |1313792
6050|20170128|00105158820|11|1|1313792
6050|20170128|00105158821|12|1|1313793
6050|20170128|00105158821|11|1|1313793
6050|20170128|00105158821|9| |1313793
6050|20170128|00105158828|12|1|1313800
6050|20170128|00105158828|9| |1313800
6050|20170128|00105158828|11|1|1313800
6050|20170128|00105158829|12|1|1313802
6050|20170128|00105158829|11|1|1313802
6050|20170128|00105158829|9| |1313802
6050|20170128|00105158835|12|1|1313808
6050|20170128|00105158835|9| |1313808
6050|20170128|00105158835|11|1|1313808
6050|20170128|00105158837|12|1|1313810
6050|20170128|00105158837|9| |1313810
6050|20170128|00105158837|11|1|1313810
6050|20170128|00105158844|12|1|1313817
6050|20170128|00105158844|9| |1313817
6050|20170128|00105158844|11|1|1313817
6050|20170128|00105158846|12|1|1313819
6050|20170128|00105158846|11|1|1313819
6050|20170128|00105158846|9| |1313819
6050|20170128|00105158853|12|1|1313826
6050|20170128|00105158853|11|1|1313826
6050|20170128|00105158853|9| |1313826
6050|20170128|00105158857|12|1|1313830
6050|20170128|00105158857|11|1|1313830
6050|20170128|00105158857|9| |1313830
6050|20170128|00105158865|12|1|1313838
6050|20170128|00105158865|11|1|1313838
6050|20170128|00105158865|9| |1313838
6050|20170128|00105158868|12|1|1313841
6050|20170128|00105158868|11|1|1313841
6050|20170128|00105158868|9| |1313841
6050|20170128|00105158875|12|1|1313848
6050|20170128|00105158875|11|1|1313848
6050|20170128|00105158875|9| |1313848
6050|20170128|00105105168|12|1|1313852
6050|20170128|00105105168|9| |1313852
6050|20170128|00105105168|11|1|1313852
6050|20170128|00105158885|11|2|1313861
6050|20170128|00105158885|9| |1313860
6050|20170128|00105158885|12|1|1313860
6050|20170128|00105158885|12|2|1313861
6050|20170128|00105158885|11|1|1313860
6050|20170128|00105158887|12|1|1313864
6050|20170128|00105158887|11|1|1313864
6050|20170128|00105158887|9| |1313864
6050|20170128|00105158887|10|1|1313864
6050|20170128|00105158894|12|1|1313871
6050|20170128|00105158894|11|1|1313871
6050|20170128|00105158894|9| |1313871
6050|20170128|00105158898|12|1|1313875
6050|20170128|00105158898|11|1|1313875
6050|20170128|00105158898|9| |1313875
6050|20170128|00105158906|12|1|1313885
6050|20170128|00105158906|11|1|1313885
6050|20170128|00105158906|9| |1313885
6050|20170128|00105158905|12|1|1313883
6050|20170128|00105158905|12|2|1313884
6050|20170128|00105158905|11|1|1313884
6050|20170128|00105158905|9| |1313884
6050|20170128|00105158916|12|1|1313895
6050|20170128|00105158916|11|1|1313895
6050|20170128|00105158916|9| |1313895
6050|20170128|00105158917|12|1|1313897
6050|20170128|00105158917|9| |1313897
6050|20170128|00105158917|11|1|1313897
6050|20170128|00105158923|12|1|1313902
6050|20170128|00105158923|9| |1313902
6050|20170128|00105158923|11|1|1313902
6050|20170128|00105158925|12|1|1313904
6050|20170128|00105158925|11|1|1313904
6050|20170128|00105158925|9| |1313904
6050|20170128|00105158927|12|1|1313905
6050|20170128|00105158927|9| |1313905
6050|20170128|00105158927|11|1|1313905
6050|20170128|00105158931|12|1|1313910
6050|20170128|00105158931|9| |1313910
6050|20170128|00105158931|11|1|1313910
6050|20170128|00105158934|12|1|1313913
6050|20170128|00105158934|11|1|1313913
6050|20170128|00105158934|9| |1313913
6050|20170128|00105158940|12|1|1313920
6050|20170128|00105158940|11|1|1313920
6050|20170128|00105158940|9| |1313920
6050|20170128|00105158947|12|1|1313930
6050|20170128|00105158947|11|1|1313930
6050|20170128|00105158947|9| |1313930
6050|20170128|00105158951|12|1|1313934
6050|20170128|00105158951|9| |1313934
6050|20170128|00105158951|11|1|1313934
6050|20170128|00105144001|12|1|1313935
6050|20170128|00105144001|11|1|1313935
6050|20170128|00105144001|9| |1313935
6050|20170128|00105158957|12|1|1313942
6050|20170128|00105158957|11|1|1313942
6050|20170128|00105158957|9| |1313942
6050|20170128|00105158958|12|1|1313943
6050|20170128|00105158958|11|1|1313943
6050|20170128|00105158958|9| |1313943
6050|20170128|00105158965|12|1|1313951
6050|20170128|00105158965|11|1|1313951
6050|20170128|00105158965|9| |1313951
6050|20170128|00105158967|12|1|1313953
6050|20170128|00105158967|11|1|1313953
6050|20170128|00105158967|9| |1313953
6050|20170128|00105158979|12|1|1313965
6050|20170128|00105158979|11|1|1313965
6050|20170128|00105158979|9| |1313965
6050|20170128|00105158980|12|1|1313966
6050|20170128|00105158980|11|1|1313966
6050|20170128|00105158980|9| |1313966
6050|20170128|00105158984|12|1|1313970
6050|20170128|00105158984|11|1|1313970
6050|20170128|00105158984|9| |1313970
6050|20170128|00105158988|12|1|1313975
6050|20170128|00105158988|11|1|1313975
6050|20170128|00105158988|9| |1313975
6050|20170128|00105158990|12|1|1313979
6050|20170128|00105158990|9| |1313979
6050|20170128|00105158990|11|1|1313979
6050|20170128|00105158998|12|1|1313988
6050|20170128|00105158998|11|1|1313988
6050|20170128|00105158998|9| |1313988
6050|20170128|00105158999|12|1|1313989
6050|20170128|00105158999|11|1|1313989
6050|20170128|00105158999|9| |1313989
6050|20170128|00105159008|12|1|1313998
6050|20170128|00105159008|9| |1313998
6050|20170128|00105159008|11|1|1313998
6050|20170128|00105159020|12|1|1314011
6050|20170128|00105159020|11|1|1314011
6050|20170128|00105159020|9| |1314011
6050|20170128|00105153881|12|1|1308385
6050|20170128|00105153881|11|1|1308385
6050|20170128|00105153881|9| |1308385
6050|20170128|00105159025|12|1|1314017
6050|20170128|00105159025|11|1|1314017
6050|20170128|00105159025|9| |1314017
6050|20170128|00105159037|12|1|1314029
6050|20170128|00105159037|11|1|1314029
6050|20170128|00105159037|9| |1314029
6050|20170128|00105159039|12|1|1314031
6050|20170128|00105159039|11|1|1314032
6050|20170128|00105159039|9| |1314032
6050|20170128|00105159041|12|2|1314034
6050|20170128|00105159041|12|1|1314035
6050|20170128|00105159041|11|1|1314035
6050|20170128|00105159041|9| |1314035
6050|20170128|00105159048|12|1|1314042
6050|20170128|00105159048|9| |1314042
6050|20170128|00105159048|11|1|1314042
6050|20170128|00105159197|12|1|1314198
6050|20170128|00105159197|11|1|1314198
6050|20170128|00105159197|9| |1314198
6050|20170128|00105159207|12|1|1314208
6050|20170128|00105159207|11|1|1314208
6050|20170128|00105159207|9| |1314208
6050|20170128|00105159202|12|1|1314203
6050|20170128|00105159202|11|1|1314203
6050|20170128|00105159202|9| |1314203
6050|20170128|00105159219|12|1|1314220
6050|20170128|00105159219|9| |1314220
6050|20170128|00105159219|11|1|1314220
6050|20170128|00105159218|12|1|1314219
6050|20170128|00105159218|11|1|1314219
6050|20170128|00105159218|9| |1314219
6050|20170128|00105159223|12|1|1314225
6050|20170128|00105159223|11|1|1314225
6050|20170128|00105159223|9| |1314225
6050|20170128|00105159225|12|1|1314227
6050|20170128|00105159225|9| |1314227
6050|20170128|00105159225|11|1|1314227
6050|20170128|00105159226|12|1|1314228
6050|20170128|00105159226|11|1|1314228
6050|20170128|00105159226|9| |1314228
6050|20170128|00105159224|12|1|1314226
6050|20170128|00105159224|11|1|1314226
6050|20170128|00105159224|9| |1314226
6050|20170128|00105159238|12|1|1314241
6050|20170128|00105159238|11|1|1314241
6050|20170128|00105159238|9| |1314241
6050|20170128|00105159244|12|1|1314247
6050|20170128|00105159244|9| |1314247
6050|20170128|00105159244|11|1|1314247
6050|20170128|00105159246|12|1|1314249
6050|20170128|00105159246|11|1|1314249
6050|20170128|00105159246|9| |1314249
6050|20170128|00105159255|12|1|1314258
6050|20170128|00105159255|9| |1314258
6050|20170128|00105159255|11|1|1314258
6050|20170128|00105159256|12|1|1314259
6050|20170128|00105159256|11|1|1314259
6050|20170128|00105159256|9| |1314259
6050|20170128|00105159257|12|1|1314260
6050|20170128|00105159257|11|1|1314260
6050|20170128|00105159257|9| |1314260
6050|20170128|00105159266|12|1|1314268
6050|20170128|00105159266|9| |1314268
6050|20170128|00105159266|11|1|1314268
6050|20170128|00105159273|12|1|1314275
6050|20170128|00105159273|11|1|1314275
6050|20170128|00105159273|9| |1314275
6050|20170128|00105159279|12|1|1314281
6050|20170128|00105159279|9| |1314281
6050|20170128|00105159279|11|1|1314281
6050|20170128|00105159282|12|1|1314284
6050|20170128|00105159282|11|1|1314284
6050|20170128|00105159282|9| |1314284
6050|20170128|00105159290|12|1|1314293
6050|20170128|00105159290|11|1|1314293
6050|20170128|00105159290|9| |1314293
6050|20170128|00105159294|12|1|1314297
6050|20170128|00105159294|11|1|1314297
6050|20170128|00105159294|9| |1314297
6050|20170128|00105159302|12|1|1314307
6050|20170128|00105159302|11|1|1314307
6050|20170128|00105159302|9| |1314307
6050|20170128|00105159300|12|1|1314305
6050|20170128|00105159300|11|1|1314305
6050|20170128|00105159300|9| |1314305
6050|20170128|00105159307|12|1|1314312
6050|20170128|00105159307|11|1|1314312
6050|20170128|00105159307|9| |1314312
6050|20170128|00105159291|9| |1314294
6050|20170128|00105159291|12|1|1314294
6050|20170128|00105159291|11|1|1314294
6050|20170128|00105159291|10|1|1314294
6050|20170128|00105159332|12|1|1314342
6050|20170128|00105159332|11|1|1314342
6050|20170128|00105159332|9| |1314342
6050|20170128|00105159329|12|1|1314339
6050|20170128|00105159329|11|1|1314339
6050|20170128|00105159329|9| |1314339
6050|20170128|00105159336|12|1|1314347
6050|20170128|00105159336|11|1|1314347
6050|20170128|00105159336|9| |1314347
6050|20170128|00105159338|12|1|1314349
6050|20170128|00105159338|11|1|1314350
6050|20170128|00105159338|9| |1314350
6050|20170128|00105159349|12|1|1314361
6050|20170128|00105159349|12|2|1314362
6050|20170128|00105159349|11|1|1314362
6050|20170128|00105159349|9| |1314362
6050|20170128|00105159352|12|1|1314365
6050|20170128|00105159352|12|2|1314366
6050|20170128|00105159352|11|1|1314366
6050|20170128|00105159352|9| |1314366
6050|20170128|00105159363|12|1|1314378
6050|20170128|00105159363|11|1|1314378
6050|20170128|00105159363|9| |1314378
6050|20170128|00105159364|12|1|1314379
6050|20170128|00105159364|11|1|1314379
6050|20170128|00105159364|9| |1314379
6050|20170128|00105159367|12|1|1314382
6050|20170128|00105159367|11|1|1314382
6050|20170128|00105159367|9| |1314382
6050|20170128|00105159337|12|1|1314348
6050|20170128|00105159337|9| |1314348
6050|20170128|00105159337|11|1|1314348
6050|20170128|00105156389|12|1|1311107
6050|20170128|00105156389|11|1|1311107
6050|20170128|00105156389|9| |1311107
6050|20170128|00105159385|12|1|1314401
6050|20170128|00105159385|11|1|1314401
6050|20170128|00105159385|9| |1314401
6050|20170128|00105159390|12|1|1314406
6050|20170128|00105159390|11|1|1314406
6050|20170128|00105159390|9| |1314406
6050|20170128|00105159394|12|1|1314411
6050|20170128|00105159394|9| |1314411
6050|20170128|00105159394|11|1|1314411
6050|20170128|00105159405|12|1|1314424
6050|20170128|00105159405|9| |1314424
6050|20170128|00105159405|11|1|1314424
6050|20170128|00105159413|12|1|1314432
6050|20170128|00105159413|11|1|1314432
6050|20170128|00105159413|9| |1314432
6050|20170128|00105156801|12|1|1311560
6050|20170128|00105156801|11|1|1311560
6050|20170128|00105156801|9| |1311560
6050|20170128|00105156801|10|1|1311560
6050|20170128|00105159422|12|1|1314441
6050|20170128|00105159422|9| |1314441
6050|20170128|00105159422|11|1|1314441
6050|20170128|00105159419|12|1|1314438
6050|20170128|00105159419|11|1|1314438
6050|20170128|00105159419|9| |1314438
6050|20170128|00105159427|12|1|1314446
6050|20170128|00105159427|11|1|1314446
6050|20170128|00105159427|9| |1314446
6050|20170128|00105159429|12|1|1314448
6050|20170128|00105159429|9| |1314448
6050|20170128|00105159429|11|1|1314448
6050|20170128|00105159441|12|1|1314460
6050|20170128|00105159441|11|1|1314460
6050|20170128|00105159441|9| |1314460
6050|20170128|00105159442|12|1|1314461
6050|20170128|00105159442|11|1|1314461
6050|20170128|00105159442|9| |1314461
6050|20170128|00105159450|12|1|1314469
6050|20170128|00105159450|11|1|1314469
6050|20170128|00105159450|9| |1314469
6050|20170128|00105159454|12|1|1314473
6050|20170128|00105159454|11|1|1314473
6050|20170128|00105159454|9| |1314473
6050|20170128|00105159459|12|1|1314478
6050|20170128|00105159459|9| |1314478
6050|20170128|00105159459|11|1|1314478
6050|20170128|00105159461|12|1|1314480
6050|20170128|00105159461|9| |1314480
6050|20170128|00105159461|11|1|1314480
6050|20170128|00105159468|12|1|1314487
6050|20170128|00105159468|11|1|1314487
6050|20170128|00105159468|9| |1314487
6050|20170128|00105159471|9| |1314490
6050|20170128|00105159471|12|1|1314490
6050|20170128|00105159471|11|1|1314490
6050|20170128|00105159479|12|1|1314499
6050|20170128|00105159479|11|1|1314499
6050|20170128|00105159479|9| |1314499
6050|20170128|00105159481|12|1|1314501
6050|20170128|00105159481|11|1|1314501
6050|20170128|00105159481|9| |1314501
6050|20170128|00105159485|12|1|1314506
6050|20170128|00105159485|9| |1314506
6050|20170128|00105159485|11|1|1314506
6050|20170128|00105159159|12|1|1314158
6050|20170128|00105159159|11|1|1314158
6050|20170128|00105159159|9| |1314158
6050|20170128|00105159499|12|1|1314520
6050|20170128|00105159499|11|1|1314520
6050|20170128|00105159499|9| |1314520
6050|20170128|00105158955|9| |1313940
6050|20170128|00105158955|12|1|1313940
6050|20170128|00105158955|11|1|1313940
6050|20170128|00105159508|12|1|1314531
6050|20170128|00105159508|11|1|1314531
6050|20170128|00105159508|9| |1314531
6050|20170128|00105159510|12|1|1314533
6050|20170128|00105159510|9| |1314533
6050|20170128|00105159510|11|1|1314533
6050|20170128|00105159518|12|1|1314541
6050|20170128|00105159518|11|1|1314541
6050|20170128|00105159518|9| |1314541
6050|20170128|00105159520|12|1|1314543
6050|20170128|00105159520|9| |1314543
6050|20170128|00105159520|11|1|1314543
6050|20170128|00105159525|12|1|1314548
6050|20170128|00105159525|11|1|1314548
6050|20170128|00105159525|9| |1314548
6050|20170128|00105155422|12|1|1310054
6050|20170128|00105155422|11|1|1310054
6050|20170128|00105155422|9| |1310054
6050|20170128|00105159541|12|1|1314564
6050|20170128|00105159541|9| |1314564
6050|20170128|00105159541|11|1|1314564
6050|20170128|00105159542|12|1|1314565
6050|20170128|00105159542|11|1|1314565
6050|20170128|00105159542|9| |1314565
6050|20170128|00105159548|12|1|1314571
6050|20170128|00105159548|9| |1314571
6050|20170128|00105159548|11|1|1314571
6050|20170128|00105159552|12|1|1314575
6050|20170128|00105159552|11|1|1314575
6050|20170128|00105159552|9| |1314575
6050|20170128|00105159553|12|1|1314576
6050|20170128|00105159553|11|1|1314576
6050|20170128|00105159553|9| |1314576
6050|20170128|00105159560|12|1|1314583
6050|20170128|00105159560|11|1|1314583
6050|20170128|00105159560|9| |1314583
6050|20170128|00105159562|12|1|1314585
6050|20170128|00105159562|9| |1314585
6050|20170128|00105159562|11|1|1314585
6050|20170128|00105159574|12|1|1314597
6050|20170128|00105159574|11|1|1314597
6050|20170128|00105159574|9| |1314597
6050|20170128|00105159577|12|1|1314600
6050|20170128|00105159577|9| |1314600
6050|20170128|00105159577|11|1|1314600
6050|20170128|00105159582|12|1|1314605
6050|20170128|00105159582|11|1|1314605
6050|20170128|00105159582|9| |1314605
6050|20170128|00105159584|12|1|1314607
6050|20170128|00105159584|11|1|1314607
6050|20170128|00105159584|9| |1314607
6050|20170128|00105159588|12|1|1314613
6050|20170128|00105159588|11|1|1314613
6050|20170128|00105159588|9| |1314613
6050|20170128|00105159593|12|1|1314618
6050|20170128|00105159593|11|1|1314618
6050|20170128|00105159593|9| |1314618
6050|20170128|00105159595|12|1|1314620
6050|20170128|00105159595|9| |1314620
6050|20170128|00105159595|11|1|1314620
6050|20170128|00105159607|12|1|1314632
6050|20170128|00105159607|11|1|1314632
6050|20170128|00105159607|9| |1314632
6050|20170128|00105159609|12|1|1314634
6050|20170128|00105159609|11|1|1314634
6050|20170128|00105159609|9| |1314634
6050|20170128|00105159618|12|1|1314644
6050|20170128|00105159618|11|1|1314644
6050|20170128|00105159618|9| |1314644
6050|20170128|00105159620|12|1|1314646
6050|20170128|00105159620|11|1|1314646
6050|20170128|00105159620|9| |1314646
6050|20170128|00105159625|12|1|1314651
6050|20170128|00105159625|11|1|1314651
6050|20170128|00105159625|9| |1314651
6050|20170128|00105159630|12|1|1314656
6050|20170128|00105159630|11|1|1314656
6050|20170128|00105159630|9| |1314656
6050|20170128|00105159638|12|1|1314666
6050|20170128|00105159638|11|1|1314666
6050|20170128|00105159638|9| |1314666
6050|20170128|00105159639|12|1|1314667
6050|20170128|00105159639|11|1|1314667
6050|20170128|00105159639|9| |1314667
6050|20170128|00105159650|12|1|1314678
6050|20170128|00105159650|11|1|1314678
6050|20170128|00105159650|9| |1314678
6050|20170128|00105159652|12|1|1314680
6050|20170128|00105159652|11|1|1314680
