datenquelle|standdatum|offertnummerintern|aufschubzeitmonate|laufendenummer|ablaufrueckgewaehr|ablauf|einmalpraemie|jaehrlichepraemie|praemienzahldauermonate|praemienzahlungbis|rabattnachzahlweise|tarifid
6050|20170128|00105160474|0|2| |20470325|0.00|328.20|300|20420325|0.00|00
6050|20170128|00105160474|0|1| |20470325|0.00|396.20|360|20470325|0.00|40
6050|20170128|00105160476|0|2| |20370205|0.00|349.20|240|20370205|0.00|40Z
6050|20170128|00105161205|0|1| |20400201|0.00|1116.60|276|20400201|0.00|40
6050|20170128|00105161207|0|1| |20370505|0.00|76931.80|243|20370505|0.00|XUP1
6050|20170128|00105161213|0|1| |20370205|0.00|1372.80|240|20370205|0.00|XDP2
6050|20170128|00105161213|0|2| |20370205|0.00|2145.60|216|20350205|0.00|R1
6050|20170128|00105161215|0|1| |20270201|0.00|6220.80|120|20270201|0.00|FGPI
6050|20170128|00105161222|0|1| |20460205|0.00|6529.80|348|20460205|0.00|XDP1
6050|20170128|00105161165|483|1|20170220| |0.00|1092.20|483|20570520|0.00|LR1ACL
6050|20170128|00105161173|111|1| |20470520|330000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105161191|0|1| |20501101|0.00|739.20|381|20481101|0.00|R1M
6050|20170128|00105159686|0|2| |20330130|25710.00|0.00|0|20170130|0.00|FGIE
6050|20170128|00105159686|0|1| |20330130|4290.00|0.00|0|20170130|0.00|4I
6050|20170128|00105159696|0|1| |20500205|0.00|6448.70|396|20500205|0.00|XDP2
6050|20170128|00105159700|0|1| |20380205|0.00|4699.70|252|20380205|0.00|XDP1
6050|20170128|00105159703|0|1| |20320205|0.00|6768.00|180|20320205|0.00|XDP1
6050|20170128|00105159713|0|2| |20410201|0.00|1275.60|264|20390201|0.00|R2
6050|20170128|00105159713|0|1| |20410201|0.00|668.60|228|20360201|0.00|00
6050|20170128|00105159714|156|1|20440301| |0.00|20000.00|156|20300301|0.00|LR1AC
6050|20170128|00105159735|0|1| |20470705|0.00|6590.40|364|20470705|0.00|XDP2
6050|20170128|00105159720|60|1| |20580201|50000.00|0.00|0|20170201|0.00|ATFAE
6050|20170128|00105159743|3|1| |20430520|300000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105159748|0|1| |20510605|0.00|1689.60|412|20510605|0.00|XDP2
6050|20170128|00105151127|0|1| |20320205|0.00|1302.00|180|20320205|0.00|XDP2
6050|20170128|00105151127|0|2| |20270205|0.00|370.80|96|20250205|0.00|R2
6050|20170128|00105159757|0|1| |20330205|0.00|11805.50|192|20330205|0.00|XDP2
6050|20170128|00105159759|0|1| |20490305|0.00|2325.60|384|20490305|0.00|XDP3
6050|20170128|00105159771|0|1| |20280201|0.00|953.20|132|20280201|0.00|40
6050|20170128|00105159749|0|1| |20370201|25000.00|0.00|0|20170201|0.00|4N
6050|20170128|00105159749|0|2| |20370201|175000.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105159781|0|1| |20470305|0.00|1800.00|360|20470305|0.00|XDP1
6050|20170128|00105159765|0|2| |20280201|0.00|953.20|132|20280201|0.00|40
6050|20170128|00105159765|0|1| |20280201|0.00|444.20|108|20260201|0.00|R2
6050|20170128|00105159787|0|2| |20520105|0.00|357.60|394|20500105|0.00|R1
6050|20170128|00105159787|0|1| |20520105|0.00|1894.80|418|20520105|0.00|XDP3
6050|20170128|00105159794|0|2| |20270125|36800.00|0.00|0|20170125|0.00|FGIE
6050|20170128|00105159794|0|1| |20270125|3200.00|0.00|0|20170125|0.00|4I
6050|20170128|00105159797|0|1| |20400205|0.00|3428.10|276|20400205|0.00|XDP2
6050|20170128|00105159807|3|1| |20430520|250000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105159809|0|1| |20360305|0.00|1681.30|228|20360305|0.00|XDP2
6050|20170128|00105159811|0|1| |20510305|0.00|3000.00|408|20510305|0.00|XDP3
6050|20170128|00105159823|0|2| |20270201|5000.00|0.00|0|20170201|0.00|4N
6050|20170128|00105159823|0|1| |20270201|95000.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105159827|0|1| |20370201|0.00|345.10|180|20320201|0.00|00
6050|20170128|00105159834|0|2| |20400205|0.00|2935.20|276|20400205|0.00|XDP3
6050|20170128|00105159834|0|1| |20400205|0.00|1443.60|252|20380205|0.00|R1
6050|20170128|00105159836|0|2| |20400205|0.00|4911.60|276|20400205|0.00|XDP3
6050|20170128|00105159836|0|1| |20400205|0.00|1443.60|252|20380205|0.00|R1
6050|20170128|00105159847|0|1| |20390205|0.00|3453.50|264|20390205|0.00|XDP3
6050|20170128|00105159848|0|1| |20420201|0.00|1153.80|300|20420201|0.00|ATFP
6050|20170128|00105159857|0|1| |20360205|0.00|6000.00|228|20360205|0.00|XUP1
6050|20170128|00105159859|0|1| |20340201|0.00|674.50|204|20340201|0.00|40
6050|20170128|00105159865|0|1| |20520201|0.00|709.40|300|20420201|0.00|00
6050|20170128|00105159870|0|1| |20520201|0.00|457.80|300|20420201|0.00|00
6050|20170128|00105159862|0|1| |20540205|0.00|3132.00|444|20540205|0.00|XDP3
6050|20170128|00105159876|0|2| |20520201|0.00|360.40|396|20500201|0.00|R2
6050|20170128|00105159876|0|1| |20520201|0.00|1235.50|360|20470201|0.00|00
6050|20170128|00105158622|0|1| |20521005|0.00|2814.00|428|20521005|0.00|XDP3
6050|20170128|00105159894|0|2| |20610405|0.00|600.00|506|20590405|0.00|R1
6050|20170128|00105159894|0|1| |20610405|0.00|1742.40|530|20610405|0.00|XDP2
6050|20170128|00105159900|0|1| |20340205|0.00|6457.70|204|20340205|0.00|XDP1
6050|20170128|00105159905|0|1| |20510505|0.00|3397.20|411|20510505|0.00|XDP2
6050|20170128|00105159897|0|1| |20330401|0.00|859.40|169|20310401|0.00|R1
6050|20170128|00105159912|12|1|20350201| |341463.00|0.00|0|20170201|0.00|LR2AC
6050|20170128|00105159925|0|1| |20470201|0.00|4688.40|360|20470201|0.00|FGVI
6050|20170128|00105159928|0|2| |20270201|4878.00|0.00|0|20170201|0.00|4N
6050|20170128|00105159928|0|1| |20270201|92683.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105159933|0|1| |20320205|0.00|6768.00|180|20320205|0.00|XDP3
6050|20170128|00105159934|0|1| |20570305|0.00|1696.00|480|20570305|0.00|XDP3
6050|20170128|00105131728|0|1| |20590201|0.00|2354.40|504|20590201|0.00|FGV
6050|20170128|00105159958|0|1| |20550205|0.00|3394.80|456|20550205|0.00|XDP2
6050|20170128|00105159359|0|1| |20581205|0.00|2823.60|502|20581205|0.00|XDP3
6050|20170128|00105159362|0|1| |20480305|0.00|2257.20|372|20480305|0.00|XDP3
6050|20170128|00105159379|0|1| |20560205|0.00|2268.50|468|20560205|0.00|XDP3
6050|20170128|00105159381|0|1| |20520305|0.00|2806.80|420|20520305|0.00|XDP3
6050|20170128|00105159361|0|1| |20630205|0.00|6392.30|552|20630205|0.00|XDP2
6050|20170128|00105159382|0|1| |20550605|0.00|3062.40|460|20550605|0.00|XDP2
6050|20170128|00105159395|0|1| |20350305|0.00|1800.00|216|20350305|0.00|XUP3
6050|20170128|00105159398|0|1| |20560205|0.00|3521.20|468|20560205|0.00|XDP3
6050|20170128|00105159400|0|1| |20270201|2500.00|0.00|0|20170201|0.00|4N
6050|20170128|00105159400|0|2| |20270201|47500.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105159401|0|1| |20270201|7317.00|0.00|0|20170201|0.00|4N
6050|20170128|00105159401|0|2| |20270201|139024.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105159416|0|2| |20610305|0.00|558.00|504|20590305|0.00|R2
6050|20170128|00105159416|0|1| |20610305|0.00|1797.60|528|20610305|0.00|XDP3
6050|20170128|00105159415|0|1| |20510305|0.00|2258.40|408|20510305|0.00|XDP3
6050|20170128|00105159417|0|1| |20551101|0.00|1693.20|465|20551101|0.00|FGVI
6050|20170128|00105159418|0|2| |20510305|0.00|1798.80|408|20510305|0.00|XDP3
6050|20170128|00105159418|0|1| |20500305|0.00|457.20|372|20480305|0.00|R1
6050|20170128|00105159431|0|1| |20520305|0.00|2253.60|420|20520305|0.00|XDP3
6050|20170128|00105159435|12|1|20350301| |123902.00|0.00|0|20170301|0.00|LR1AC
6050|20170128|00105159437|0|1| |20470301|0.00|6205.20|360|20470301|0.00|FGVI
6050|20170128|00105159436|0|1| |20550201|0.00|362.80|456|20550201|0.00|40
6050|20170128|00105159436|0|2| |20550201|0.00|2055.50|432|20530201|0.00|R1
6050|20170128|00105159439|0|1| |20520305|0.00|2816.40|420|20520305|0.00|XDP3
6050|20170128|00105159455|0|1| |20410205|0.00|1800.00|288|20410205|0.00|XDP3
6050|20170128|00105159458|0|1| |20321005|0.00|4086.00|187|20321005|0.00|XDP3
6050|20170128|00105159457|0|1| |20450205|0.00|6768.00|336|20450205|0.00|XDP1
6050|20170128|00105159452|0|1| |20330205|0.00|3487.00|192|20330205|0.00|XDP3
6050|20170128|00105159474|0|1| |20580205|0.00|2258.40|492|20580205|0.00|XDP2
6050|20170128|00105159476|0|1| |20320205|0.00|1969.10|180|20320205|0.00|XUP2
6050|20170128|00105159477|0|1| |20530305|0.00|3135.60|432|20530305|0.00|XDP1
6050|20170128|00105159477|0|2| |20530305|0.00|243.60|408|20510305|0.00|R1
6050|20170128|00105159432|0|1| |20500505|0.00|6481.20|399|20500505|0.00|XDP3
6050|20170128|00105159491|0|1| |20350205|0.00|3430.90|216|20350205|0.00|XDP2
6050|20170128|00105159493|0|1| |20530905|0.00|1689.60|439|20530905|0.00|XDP3
6050|20170128|00105159494|0|1| |20470201|0.00|4263.60|360|20470201|0.00|FGPI
6050|20170128|00105159494|0|2| |20440201|0.00|596.40|264|20390201|0.00|00M
6050|20170128|00105159497|0|1| |20510605|0.00|1689.60|411|20510605|0.00|XDP2
6050|20170128|00105159498|0|1| |20410205|0.00|2900.40|288|20410205|0.00|XDP2
6050|20170128|00105159498|0|2| |20410205|0.00|463.20|264|20390205|0.00|R2
6050|20170128|00105159511|0|1| |20470905|0.00|3367.20|367|20470905|0.00|XDP3
6050|20170128|00105159512|0|1| |20540905|0.00|2136.50|451|20540905|0.00|XUP3
6050|20170128|00105159513|0|1| |20330201|0.00|2788.80|192|20330201|0.00|FGV
6050|20170128|00105159514|0|2| |20470905|0.00|474.00|343|20450905|0.00|R1
6050|20170128|00105159514|0|1| |20470905|0.00|2896.80|367|20470905|0.00|XDP3
6050|20170128|00105159534|0|1| |20520205|0.00|1880.70|420|20520205|0.00|XDP2
6050|20170128|00105159535|0|1| |20510705|0.00|2400.00|413|20510705|0.00|XUP3
6050|20170128|00105159536|0|1| |20610205|0.00|6555.60|528|20610205|0.00|XDP1
6050|20170128|00105159537|0|1| |20550305|0.00|2331.60|456|20550305|0.00|XDP3
6050|20170128|00105159554|0|1| |20510605|0.00|2252.40|411|20510605|0.00|XDP2
6050|20170128|00105159556|0|2| |20550105|0.00|423.60|431|20530105|0.00|R1
6050|20170128|00105159556|0|1| |20550105|0.00|2964.00|455|20550105|0.00|XDP2
6050|20170128|00105159555|0|1| |20440205|0.00|6450.00|324|20440205|0.00|XDP3
6050|20170128|00105159559|0|1| |20430905|0.00|2802.00|318|20430905|0.00|XDP3
6050|20170128|00105159578|0|1| |20270125|0.00|3029.60|72|20230125|0.00|20
6050|20170128|00105159579|0|1| |20270125|0.00|4431.20|72|20230125|0.00|20
6050|20170128|00105159580|0|1| |20560805|0.00|1800.00|473|20560805|0.00|XDP1
6050|20170128|00105159581|0|1| |20330202|9500.00|0.00|0|20170202|0.00|4N
6050|20170128|00105159581|0|2| |20330202|90500.00|0.00|0|20170202|0.00|FGNE
6050|20170128|00105159597|0|2| |20270201|1500.00|0.00|0|20170201|0.00|4N
6050|20170128|00105161191|0|2| |20501101|0.00|5472.00|405|20501101|0.00|FGV
6050|20170128|00105161198|0|1| |20620205|0.00|1701.20|540|20620205|0.00|XDP1
6050|20170128|00105161200|0|1| |20340201|0.00|825.40|204|20340201|0.00|40
6050|20170128|00105161109|0|1| |20270201|0.00|326.00|120|20270201|0.00|40
6050|20170128|00105161111|0|1| |20350201|0.00|3051.30|192|20330201|0.00|R1
6050|20170128|00105161111|0|2| |20350201|0.00|1602.10|216|20350201|0.00|40
6050|20170128|00105161133|0|1| |20500205|0.00|4847.80|396|20500205|0.00|XDP2
6050|20170128|00105161140|51|1| |20470520|330000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105161150|0|1| |20580305|0.00|2818.80|492|20580305|0.00|XDP3
6050|20170128|00105161058|0|1| |20511205|0.00|2259.60|418|20511205|0.00|XDP2
6050|20170128|00105161064|0|3| | |42631.00|0.00|0|20170201|0.00|PRE
6050|20170128|00105161064|0|1| |20370201|5437.00|0.00|0|20170201|0.00|P00
6050|20170128|00105161064|0|2| | |1932.00|0.00|0|20170201|0.00|PAE
6050|20170128|00105161095|0|2| |20280201|2875.00|0.00|0|20170201|0.00|4N
6050|20170128|00105161095|0|1| |20280201|47125.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105160992|0|1| |20270301|2400.00|0.00|0|20170301|0.00|4I
6050|20170128|00105160999|0|1| |20370305|0.00|2322.40|240|20370305|0.00|XDP2
6050|20170128|00105161010|0|1| |20500205|0.00|4206.00|396|20500205|0.00|XDP2
6050|20170128|00105161026|0|1| |20330205|0.00|3363.30|192|20330205|0.00|XUP2
6050|20170128|00105161033|0|1| |20320205|0.00|3570.60|180|20320205|0.00|XUP2
6050|20170128|00105161035|0|1| |20320205|0.00|2342.90|180|20320205|0.00|XDP3
6050|20170128|00105161220|0|2| |20420901|0.00|832.00|283|20400901|0.00|R2
6050|20170128|00105160630|0|2| | |91940.00|0.00|0|20170201|0.00|PRE
6050|20170128|00105160647|0|1| |20320205|0.00|3021.90|180|20320205|0.00|XUP3
6050|20170128|00105161437|350|1|20170320| |0.00|1609.10|350|20460520|0.00|LR1ACL
6050|20170128|00105160959|0|1| |20620305|0.00|1699.20|540|20620305|0.00|XDP3
6050|20170128|00105160992|0|2| |20270301|27600.00|0.00|0|20170301|0.00|FGIE
6050|20170128|00105161201|0|2| |20460701|0.00|806.60|353|20460701|0.00|40
6050|20170128|00105161202|0|1| |20450205|0.00|74978.50|336|20450205|0.00|XUP1
6050|20170128|00105161203|0|1| |20330201|0.00|782.70|192|20330201|0.00|40
6050|20170128|00105161219|0|1| |20490205|0.00|3000.00|384|20490205|0.00|XDP3
6050|20170128|00105161220|247|3| |20420901|0.00|236.90|283|20400901|0.00|R2A
6050|20170128|00105161220|163|1| |20420901|0.00|638.80|283|20400901|0.00|R2A
6050|20170128|00105161136|0|1| |20300201|0.00|1153.40|144|20290201|0.00|R2
6050|20170128|00105161169|326|1|20170320| |0.00|1401.60|326|20440520|0.00|LR1ACL
6050|20170128|00105161168|2|1| |20440520|300000.00|0.00|0|20170320|0.00|PKE
6050|20170128|00105161170|0|2| |20270201|131942.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105161170|0|1| |20270201|11473.00|0.00|0|20170201|0.00|4I
6050|20170128|00105161201|0|1| |20460701|0.00|763.10|329|20440701|0.00|R1
6050|20170128|00105161088|0|1| |20280228|45475.00|0.00|0|20170228|0.00|FGIE
6050|20170128|00105161090|0|1|20350201| |750000.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105161107|0|1|20350201| |1500000.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105161124|0|2| |20300201|0.00|1209.00|96|20250201|0.00|20
6050|20170128|00105161124|0|1| |20300201|0.00|1254.00|144|20290201|0.00|R1
6050|20170128|00105161136|0|2| |20300201|0.00|1685.70|156|20300201|0.00|40
6050|20170128|00105160997|0|1|20340201| |390244.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105161029|0|1| |20430205|0.00|3666.80|312|20430205|0.00|XDP1
6050|20170128|00105161059|0|1| |20270201|0.00|6505.20|120|20270201|0.00|FGV
6050|20170128|00105161074|0|1| |20521005|0.00|1690.80|428|20521005|0.00|XDP3
6050|20170128|00105161075|0|1| |20320205|0.00|2342.90|180|20320205|0.00|XDP3
6050|20170128|00105161088|0|2| |20280228|4525.00|0.00|0|20170228|0.00|4I
6050|20170128|00105160950|0|1|20270201| |1463415.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105160963|0|1| |20270201|1518.00|0.00|0|20170201|0.00|4N
6050|20170128|00105160963|0|2| |20270201|28847.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105160982|0|1| | |0.00|5240.40|0| |0.00|30
6050|20170128|00105160996|0|2| |20270301|27600.00|0.00|0|20170301|0.00|FGIE
6050|20170128|00105160996|0|1| |20270301|2400.00|0.00|0|20170301|0.00|4I
6050|20170128|00105161162|483|1|20170220| |0.00|1092.20|483|20570520|0.00|LR1ACL
6050|20170128|00105161161|15|1| |20570520|800000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105161195|0|2| |20290101|0.00|417.60|119|20270101|0.00|R1M
6050|20170128|00105159962|0|2| |20560205|0.00|1797.60|468|20560205|0.00|XDP3
6050|20170128|00105159962|0|1| |20560205|0.00|468.00|444|20540205|0.00|R1
6050|20170128|00105159963|0|1| |20530305|0.00|3600.00|432|20530305|0.00|XDP3
6050|20170128|00105159972|0|1| |20180201|0.00|165.00|12|20180201|0.00|42
6050|20170128|00105160222|0|1| |20570205|0.00|6377.10|480|20570205|0.00|XDP2
6050|20170128|00105160224|0|1| |20570205|0.00|6377.10|480|20570205|0.00|XDP2
6050|20170128|00105160230|0|2| |20370205|0.00|215.40|240|20370205|0.00|40Z
6050|20170128|00105160230|0|3| |20360205|0.00|382.30|204|20340205|0.00|R2
6050|20170128|00105160230|0|1| |20370205|0.00|2781.20|240|20370205|0.00|XDP3
6050|20170128|00105160234|0|1| |20410105|0.00|6603.60|286|20410105|0.00|XDP2
6050|20170128|00105160242|0|1| |20380305|0.00|14543.80|252|20380305|0.00|XUP2
6050|20170128|00105160244|0|1| |20560205|0.00|505.20|444|20540205|0.00|R1
6050|20170128|00105160244|0|2| |20560205|0.00|1365.60|468|20560205|0.00|XUP1
6050|20170128|00105160251|0|1| |20490305|0.00|2923.20|384|20490305|0.00|XDP1
6050|20170128|00105160129|0|2| |20430205|0.00|3706.60|312|20430205|0.00|XDP3
6050|20170128|00105160129|0|1| |20430205|0.00|359.90|288|20410205|0.00|R1
6050|20170128|00105160258|0|1| |20610205|0.00|252.00|516|20600205|0.00|R1
6050|20170128|00105160258|0|2| |20610205|0.00|2004.00|528|20610205|0.00|XDP1
6050|20170128|00105160262|0|1| |20600605|0.00|2256.00|519|20600605|0.00|XDP2
6050|20170128|00105156040|375|1|20170220| |0.00|1389.80|375|20480520|0.00|LR1ACL
6050|20170128|00105160272|189|1| |20341105|0.00|242.40|189|20321105|0.00|R81
6050|20170128|00105160272|0|2| |20341105|0.00|1201.20|213|20341105|0.00|XUP2
6050|20170128|00105160282|0|2| |20551105|0.00|537.60|441|20531105|0.00|R2
6050|20170128|00105160282|0|1| |20571105|0.00|2862.00|489|20571105|0.00|XDP3
6050|20170128|00105160284|3|1| |20480520|140000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105160286|0|1| |20390205|0.00|6594.20|264|20390205|0.00|XDP3
6050|20170128|00105160294|0|1| |20550605|0.00|2257.20|460|20550605|0.00|XDP1
6050|20170128|00105160301|0|1| |20571105|0.00|2822.40|488|20571105|0.00|XDP2
6050|20170128|00105160303|0|1| |20520205|0.00|6606.00|420|20520205|0.00|XDP3
6050|20170128|00105160312|2|1| |20460520|250000.00|0.00|0|20170320|0.00|PKE
6050|20170128|00105160313|350|1|20170320| |0.00|1204.40|350|20460520|0.00|LR1ACL
6050|20170128|00105160322|0|2| |20610605|0.00|511.20|507|20590605|0.00|R2
6050|20170128|00105160322|0|1| |20610605|0.00|2311.20|531|20610605|0.00|XDP3
6050|20170128|00105160324|0|2| |20551105|0.00|537.60|441|20531105|0.00|R2
6050|20170128|00105160324|0|1| |20571105|0.00|2862.00|489|20571105|0.00|XDP3
6050|20170128|00105160327|0|2| |20270301|44878.00|0.00|0|20170301|0.00|FGIE
6050|20170128|00105160327|0|1| |20270301|3902.00|0.00|0|20170301|0.00|4I
6050|20170128|00105160335|0|1| |20520305|0.00|2253.60|420|20520305|0.00|XDP2
6050|20170128|00105160336|0|1| |20560201|0.00|2352.00|468|20560201|0.00|FGVI
6050|20170128|00105160341|0|1| |20320205|0.00|8098.80|180|20320205|0.00|XUP3
6050|20170128|00105160343|0|1| |20420205|0.00|2533.30|300|20420205|0.00|XDP3
6050|20170128|00105160343|0|2| |20420205|0.00|381.10|276|20400205|0.00|R1
6050|20170128|00105086771|0|1| |20550105|0.00|6022.40|456|20550105|0.00|XDP3
6050|20170128|00105160354|0|1| |20360705|0.00|23451.60|233|20360705|0.00|XUP1
6050|20170128|00105160355|0|2| |20551105|0.00|537.60|441|20531105|0.00|R2
6050|20170128|00105160355|0|1| |20571105|0.00|2862.00|489|20571105|0.00|XDP3
6050|20170128|00105160363|0|1| |20570805|0.00|2254.80|486|20570805|0.00|XDP3
6050|20170128|00105160365|0|1| |20360205|0.00|4863.60|228|20360205|0.00|XDP1
6050|20170128|00105160372|0|1| |20450905|0.00|6768.00|343|20450905|0.00|XDP1
6050|20170128|00105160375|0|1| |20450905|0.00|6768.00|343|20450905|0.00|XDP1
6050|20170128|00105160384|0|1| |20450205|0.00|4926.00|336|20450205|0.00|XDP2
6050|20170128|00105160384|0|2| |20450205|0.00|710.40|312|20430205|0.00|R1
6050|20170128|00105160387|0|1| |20450205|0.00|710.40|312|20430205|0.00|R1
6050|20170128|00105160387|0|2| |20450205|0.00|5646.00|336|20450205|0.00|XDP2
6050|20170128|00105160391|0|1| |20270201|0.00|5912.40|120|20270201|0.00|FGP
6050|20170128|00105160401|0|1| |20370305|0.00|19200.00|240|20370305|0.00|XUP3
6050|20170128|00105160405|0|2| |20370805|0.00|199.20|186|20320805|0.00|00Z
6050|20170128|00105160405|0|1| |20460805|0.00|1600.80|354|20460805|0.00|XDP3
6050|20170128|00105160407|0|1| |20370305|0.00|19200.00|240|20370305|0.00|XUP3
6050|20170128|00105160415|0|1| |20510905|0.00|1689.60|415|20510905|0.00|XDP3
6050|20170128|00105161195|0|3| |20290101|0.00|748.80|143|20290101|0.00|40M
6050|20170128|00105161465|0|2| |20340201|42325.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105161465|0|1| |20340201|7675.00|0.00|0|20170201|0.00|4I
6050|20170128|00105161114|0|1| |20541105|0.00|2253.60|453|20541105|0.00|XDP3
6050|20170128|00105161130|0|1| |20490205|0.00|4528.60|384|20490205|0.00|XDP2
6050|20170128|00105161143|51|1| |20470520|330000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105161144|363|1|20170220|20570520|0.00|1082.20|363|20470520|0.00|LR1ACT
6050|20170128|00105161146|0|1| |20460205|0.00|6263.40|348|20460205|0.00|XDP3
6050|20170128|00105161159|12|1|20410201| |923539.00|0.00|0|20170201|0.00|LR1AC
6050|20170128|00105161425|0|1| |20420205|0.00|310.80|276|20400205|0.00|R2
6050|20170128|00105161052|0|1| |20561005|0.00|1759.20|476|20561005|0.00|XDP2
6050|20170128|00105161056|0|1| |20610205|0.00|6584.50|528|20610205|0.00|XDP2
6050|20170128|00105161085|0|1| |20521005|0.00|2254.80|428|20521005|0.00|XDP3
6050|20170128|00105161098|0|1| |20480205|0.00|6598.80|372|20480205|0.00|XDP2
6050|20170128|00105161113|0|1| |20320205|0.00|14230.20|180|20320205|0.00|XUP1
6050|20170128|00105154826|0|1| |20280117|0.00|563.40|108|20260117|0.00|R2
6050|20170128|00105161388|0|1| |20610305|0.00|2905.20|528|20610305|0.00|XDP2
6050|20170128|00105161391|0|1| |20490205|0.00|2714.40|384|20490205|0.00|XDP2
6050|20170128|00105161391|0|2| |20490205|0.00|225.60|324|20440205|0.00|00Z
6050|20170128|00105161406|0|1| |20570205|0.00|2338.80|480|20570205|0.00|XDP3
6050|20170128|00105161425|0|2| |20420205|0.00|2504.40|300|20420205|0.00|XDP3
6050|20170128|00105154796|0|1| |20330205|0.00|2159.60|192|20330205|0.00|XDP2
6050|20170128|00105154807|12|1|20350301| |190244.00|0.00|0|20170301|0.00|LR2AC
6050|20170128|00105154809|0|2| |20300201|7250.00|0.00|0|20170201|0.00|4N
6050|20170128|00105154809|0|1| |20300201|92750.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105154825|0|1|20340201| |234146.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105154826|0|2| |20280117|0.00|1430.80|132|20280117|0.00|40
6050|20170128|00105161002|0|2| |20270201|24390.00|0.00|0|20170201|0.00|4N
6050|20170128|00105161002|0|1| |20270201|463415.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105161004|0|1| |20320205|0.00|3617.70|180|20320205|0.00|XDP3
6050|20170128|00105154746|0|1| |20430205|0.00|6768.00|312|20430205|0.00|XDP1
6050|20170128|00105154748|0|1| |20330105|0.00|1233.60|191|20330105|0.00|XUP2
6050|20170128|00105154779|0|1| |20460205|0.00|2330.40|348|20460205|0.00|XDP3
6050|20170128|00105160955|0|1| |20620901|0.00|431.40|523|20600901|0.00|R1
6050|20170128|00105160957|0|1|20340201| |125854.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105160958|0|1| |20620901|0.00|431.40|523|20600901|0.00|R1
6050|20170128|00105160987|0|2| |20270301|27600.00|0.00|0|20170301|0.00|FGIE
6050|20170128|00105160987|0|1| |20270301|2400.00|0.00|0|20170301|0.00|4I
6050|20170128|00105160990|0|1| |20470201|0.00|623.20|360|20470201|0.00|40
6050|20170128|00105154057|0|1| |20300120|0.00|5432.40|156|20300120|0.00|FGV
6050|20170128|00105154057|0|2| |20300120|0.00|1080.00|156|20300120|0.00|40M
6050|20170128|00105154072|0|1| |20180201|0.00|279.20|12|20180201|0.00|42
6050|20170128|00105160908|0|1| |20370205|0.00|1742.40|240|20370205|0.00|XDP2
6050|20170128|00105160924|3|1| |20440520|90000.00|0.00|0|20170220|0.00|PKE
6050|20170128|00105160925|327|1|20170220|20540520|0.00|1361.90|327|20440520|0.00|LR1ACT
6050|20170128|00105160505|0|2| |20320201|27375.00|0.00|0|20170201|0.00|FGNE
6050|20170128|00105160535|139|3| |20420901|0.00|653.80|283|20400901|0.00|R2A
6050|20170128|00105160535|235|2| |20420901|0.00|244.30|283|20400901|0.00|R2A
6050|20170128|00105160535|0|1| |20420901|0.00|832.00|283|20400901|0.00|R2
6050|20170128|00105160552|0|1|20170201| |268000.00|0.00|0|20170201|0.00|LR1SC
6050|20170128|00105154056|0|1| |20420201|0.00|1153.80|300|20420201|0.00|ATFP
6050|20170128|00105160470|0|2| |20310201|0.00|1911.20|108|20260201|0.00|20
6050|20170128|00105160470|0|1| |20310201|0.00|1498.20|168|20310201|0.00|40
6050|20170128|00105160471|0|1| |20470325|0.00|328.20|300|20420325|0.00|00
6050|20170128|00105160489|0|1| |20530305|0.00|2736.00|432|20530305|0.00|XDP3
6050|20170128|00105160489|0|2| |20530305|0.00|644.40|408|20510305|0.00|R1
6050|20170128|00105160505|0|1| |20320201|2625.00|0.00|0|20170201|0.00|4N
6050|20170128|00105160378|351|1|20170220| |0.00|1448.30|351|20460520|0.00|LR1ACL
6050|20170128|00105160392|0|2| |20350201|25080.00|0.00|0|20170201|0.00|FGIE
6050|20170128|00105160392|0|1| |20350201|4920.00|0.00|0|20170201|0.00|4I
6050|20170128|00105160414|0|2| |20630101|0.00|586.80|527|20610101|0.00|R1M
6050|20170128|00105160414|0|1| |20630101|0.00|1125.60|551|20630101|0.00|FGV
6050|20170128|00105160414|0|3| |20630101|0.00|560.40|527|20610101|0.00|R2M
